"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",2.11235457166775,0.239650026213558,8.81433065141991,1.20402221938397e-18,1.6426491513951,2.58205999194041
"fixed","cond","condition1",0.141993502426662,0.296733064055841,0.478522684617111,0.632278232534329,-0.439592616145003,0.723579620998327
"fixed","cond","condition2",-0.368161020344691,0.31363445888109,-1.17385386050413,0.2404535660805,-0.982873264062336,0.246551223372955
"fixed","cond","condition3",-0.340553511314212,0.300060021482456,-1.13495129951567,0.256395724046507,-0.928660346620141,0.247553323991716
"fixed","cond","condition4",-0.639584939979877,0.326700922668338,-1.95770778593477,0.0502643111161206,-1.27990698212582,0.000737102166070147
"fixed","cond","condition5",-0.581304286765966,0.310906770198334,-1.86970610641621,0.0615246410846795,-1.19067035890437,0.0280617853724393
"fixed","cond","condition6",-0.232270655789407,0.333089502244862,-0.697322053754368,0.485601269429086,-0.88511408381771,0.420572772238895
"fixed","cond","condition7",-0.102812096554489,0.317961124719169,-0.323348008802319,0.746431699286577,-0.726004449487909,0.520380256378931
