"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",2.24810630513907,0.249125848771563,9.02397850814943,1.81379594977784e-19,1.75982861392884,2.73638399634931
"fixed","cond","conditiontactile",-0.303787869416403,0.341005250229681,-0.890859801166668,0.3730043883615,-0.972145878405647,0.36457013957284
"fixed","cond","conditionflashlight",-0.473841612980625,0.36367227499207,-1.30293576267522,0.192596693207031,-1.18662617414083,0.238942948179579
"fixed","cond","conditionaudio",-0.925301545501894,0.342600127496274,-2.70082078563137,0.00691685984215029,-1.59678545649342,-0.253817634510366
