pid,session_start_boston,session_end_boston,second_index,epoch_sec,time_boston,motion_per_second
Sole,00:11:36,09:00:19,0,0,00:11:36,5.81782499620433
Sole,00:11:36,09:00:19,1,1,00:11:37,5.813537437785963
Sole,00:11:36,09:00:19,2,2,00:11:38,5.7751377976401415
Sole,00:11:36,09:00:19,3,3,00:11:39,5.752108554170345
Sole,00:11:36,09:00:19,4,4,00:11:40,5.543297192057642
Sole,00:11:36,09:00:19,5,5,00:11:41,4.75511489479669
Sole,00:11:36,09:00:19,6,6,00:11:42,4.75511489479669
Sole,00:11:36,09:00:19,7,7,00:11:43,4.3141132027305025
Sole,00:11:36,09:00:19,8,8,00:11:44,4.249407231392484
Sole,00:11:36,09:00:19,9,9,00:11:45,4.2125253864544066
Sole,00:11:36,09:00:19,10,10,00:11:46,4.165724682258907
Sole,00:11:36,09:00:19,11,11,00:11:47,4.165724682258907
Sole,00:11:36,09:00:19,12,12,00:11:48,4.055498878587044
Sole,00:11:36,09:00:19,13,13,00:11:49,3.9803491761527696
Sole,00:11:36,09:00:19,14,14,00:11:50,3.8113183436080047
Sole,00:11:36,09:00:19,15,15,00:11:51,3.6687963382778928
Sole,00:11:36,09:00:19,16,16,00:11:52,3.6687963382778928
Sole,00:11:36,09:00:19,17,17,00:11:53,3.5918055541286216
Sole,00:11:36,09:00:19,18,18,00:11:54,3.5915022189583725
Sole,00:11:36,09:00:19,19,19,00:11:55,3.58945900214058
Sole,00:11:36,09:00:19,20,20,00:11:56,3.588311147567047
Sole,00:11:36,09:00:19,21,21,00:11:57,3.588311147567047
Sole,00:11:36,09:00:19,22,22,00:11:58,3.586764249371139
Sole,00:11:36,09:00:19,23,23,00:11:59,3.5611808836238437
Sole,00:11:36,09:00:19,24,24,00:12:00,3.5565931053056423
Sole,00:11:36,09:00:19,25,25,00:12:01,3.5565931053056423
Sole,00:11:36,09:00:19,26,26,00:12:02,3.5611808836238437
Sole,00:11:36,09:00:19,27,27,00:12:03,3.5611808836238437
Sole,00:11:36,09:00:19,28,28,00:12:04,3.5611808836238437
Sole,00:11:36,09:00:19,29,29,00:12:05,3.5611808836238437
Sole,00:11:36,09:00:19,30,30,00:12:06,3.5611808836238437
Sole,00:11:36,09:00:19,31,31,00:12:07,3.580515639301491
Sole,00:11:36,09:00:19,32,32,00:12:08,3.580515639301491
Sole,00:11:36,09:00:19,33,33,00:12:09,3.580515639301491
Sole,00:11:36,09:00:19,34,34,00:12:10,3.580515639301491
Sole,00:11:36,09:00:19,35,35,00:12:11,3.580515639301491
Sole,00:11:36,09:00:19,36,36,00:12:12,3.586764249371139
Sole,00:11:36,09:00:19,37,37,00:12:13,3.586764249371139
Sole,00:11:36,09:00:19,38,38,00:12:14,3.586764249371139
Sole,00:11:36,09:00:19,39,39,00:12:15,3.586764249371139
Sole,00:11:36,09:00:19,40,40,00:12:16,3.586764249371139
Sole,00:11:36,09:00:19,41,41,00:12:17,3.588311147567047
Sole,00:11:36,09:00:19,42,42,00:12:18,3.588311147567047
Sole,00:11:36,09:00:19,43,43,00:12:19,3.588311147567047
Sole,00:11:36,09:00:19,44,44,00:12:20,3.588311147567047
Sole,00:11:36,09:00:19,45,45,00:12:21,3.588311147567047
Sole,00:11:36,09:00:19,46,46,00:12:22,3.58945900214058
Sole,00:11:36,09:00:19,47,47,00:12:23,3.58945900214058
Sole,00:11:36,09:00:19,48,48,00:12:24,3.58945900214058
Sole,00:11:36,09:00:19,49,49,00:12:25,3.58945900214058
Sole,00:11:36,09:00:19,50,50,00:12:26,3.58945900214058
Sole,00:11:36,09:00:19,51,51,00:12:27,3.5915022189583725
Sole,00:11:36,09:00:19,52,52,00:12:28,3.5915022189583725
Sole,00:11:36,09:00:19,53,53,00:12:29,3.5915022189583725
Sole,00:11:36,09:00:19,54,54,00:12:30,3.5915022189583725
Sole,00:11:36,09:00:19,55,55,00:12:31,3.5915022189583725
Sole,00:11:36,09:00:19,56,56,00:12:32,3.5918055541286216
Sole,00:11:36,09:00:19,57,57,00:12:33,3.5918055541286216
Sole,00:11:36,09:00:19,58,58,00:12:34,3.5918055541286216
Sole,00:11:36,09:00:19,59,59,00:12:35,3.5918055541286216
Sole,00:11:36,09:00:19,60,60,00:12:36,3.5918055541286216
Sole,00:11:36,09:00:19,61,61,00:12:37,3.599668851376684
Sole,00:11:36,09:00:19,62,62,00:12:38,3.599668851376684
Sole,00:11:36,09:00:19,63,63,00:12:39,3.599668851376684
Sole,00:11:36,09:00:19,64,64,00:12:40,3.599668851376684
Sole,00:11:36,09:00:19,65,65,00:12:41,3.599668851376684
Sole,00:11:36,09:00:19,66,66,00:12:42,3.6687963382778928
Sole,00:11:36,09:00:19,67,67,00:12:43,3.6687963382778928
Sole,00:11:36,09:00:19,68,68,00:12:44,3.6687963382778928
Sole,00:11:36,09:00:19,69,69,00:12:45,3.6687963382778928
Sole,00:11:36,09:00:19,70,70,00:12:46,3.6687963382778928
Sole,00:11:36,09:00:19,71,71,00:12:47,3.6903225036112235
Sole,00:11:36,09:00:19,72,72,00:12:48,3.6903225036112235
Sole,00:11:36,09:00:19,73,73,00:12:49,3.6903225036112235
Sole,00:11:36,09:00:19,74,74,00:12:50,3.6903225036112235
Sole,00:11:36,09:00:19,75,75,00:12:51,3.6903225036112235
Sole,00:11:36,09:00:19,76,76,00:12:52,3.8113183436080047
Sole,00:11:36,09:00:19,77,77,00:12:53,3.8113183436080047
Sole,00:11:36,09:00:19,78,78,00:12:54,3.8113183436080047
Sole,00:11:36,09:00:19,79,79,00:12:55,3.8113183436080047
Sole,00:11:36,09:00:19,80,80,00:12:56,3.8113183436080047
Sole,00:11:36,09:00:19,81,81,00:12:57,3.825361440031654
Sole,00:11:36,09:00:19,82,82,00:12:58,3.825361440031654
Sole,00:11:36,09:00:19,83,83,00:12:59,3.825361440031654
Sole,00:11:36,09:00:19,84,84,00:13:00,3.825361440031654
Sole,00:11:36,09:00:19,85,85,00:13:01,3.825361440031654
Sole,00:11:36,09:00:19,86,86,00:13:02,3.9386509029566694
Sole,00:11:36,09:00:19,87,87,00:13:03,3.9386509029566694
Sole,00:11:36,09:00:19,88,88,00:13:04,3.9386509029566694
Sole,00:11:36,09:00:19,89,89,00:13:05,3.9386509029566694
Sole,00:11:36,09:00:19,90,90,00:13:06,3.9386509029566694
Sole,00:11:36,09:00:19,91,91,00:13:07,3.9803491761527696
Sole,00:11:36,09:00:19,92,92,00:13:08,3.9803491761527696
Sole,00:11:36,09:00:19,93,93,00:13:09,3.9803491761527696
Sole,00:11:36,09:00:19,94,94,00:13:10,3.9803491761527696
Sole,00:11:36,09:00:19,95,95,00:13:11,3.9803491761527696
Sole,00:11:36,09:00:19,96,96,00:13:12,4.055498878587044
Sole,00:11:36,09:00:19,97,97,00:13:13,4.055498878587044
Sole,00:11:36,09:00:19,98,98,00:13:14,4.055498878587044
Sole,00:11:36,09:00:19,99,99,00:13:15,4.055498878587044
Sole,00:11:36,09:00:19,100,100,00:13:16,4.055498878587044
Sole,00:11:36,09:00:19,101,101,00:13:17,4.075277452275213
Sole,00:11:36,09:00:19,102,102,00:13:18,4.075277452275213
Sole,00:11:36,09:00:19,103,103,00:13:19,4.075277452275213
Sole,00:11:36,09:00:19,104,104,00:13:20,4.075277452275213
Sole,00:11:36,09:00:19,105,105,00:13:21,4.075277452275213
Sole,00:11:36,09:00:19,106,106,00:13:22,4.137408482203073
Sole,00:11:36,09:00:19,107,107,00:13:23,4.137408482203073
Sole,00:11:36,09:00:19,108,108,00:13:24,4.137408482203073
Sole,00:11:36,09:00:19,109,109,00:13:25,4.137408482203073
Sole,00:11:36,09:00:19,110,110,00:13:26,4.137408482203073
Sole,00:11:36,09:00:19,111,111,00:13:27,4.165724682258907
Sole,00:11:36,09:00:19,112,112,00:13:28,4.165724682258907
Sole,00:11:36,09:00:19,113,113,00:13:29,4.165724682258907
Sole,00:11:36,09:00:19,114,114,00:13:30,4.165724682258907
Sole,00:11:36,09:00:19,115,115,00:13:31,4.165724682258907
Sole,00:11:36,09:00:19,116,116,00:13:32,4.193839501168989
Sole,00:11:36,09:00:19,117,117,00:13:33,4.193839501168989
Sole,00:11:36,09:00:19,118,118,00:13:34,4.193839501168989
Sole,00:11:36,09:00:19,119,119,00:13:35,4.193839501168989
Sole,00:11:36,09:00:19,120,120,00:13:36,4.193839501168989
Sole,00:11:36,09:00:19,121,121,00:13:37,4.2125253864544066
Sole,00:11:36,09:00:19,122,122,00:13:38,4.2125253864544066
Sole,00:11:36,09:00:19,123,123,00:13:39,4.2125253864544066
Sole,00:11:36,09:00:19,124,124,00:13:40,4.2125253864544066
Sole,00:11:36,09:00:19,125,125,00:13:41,4.2125253864544066
Sole,00:11:36,09:00:19,126,126,00:13:42,4.22427960290328
Sole,00:11:36,09:00:19,127,127,00:13:43,4.22427960290328
Sole,00:11:36,09:00:19,128,128,00:13:44,4.22427960290328
Sole,00:11:36,09:00:19,129,129,00:13:45,4.22427960290328
Sole,00:11:36,09:00:19,130,130,00:13:46,4.22427960290328
Sole,00:11:36,09:00:19,131,131,00:13:47,4.249407231392484
Sole,00:11:36,09:00:19,132,132,00:13:48,4.249407231392484
Sole,00:11:36,09:00:19,133,133,00:13:49,4.249407231392484
Sole,00:11:36,09:00:19,134,134,00:13:50,4.249407231392484
Sole,00:11:36,09:00:19,135,135,00:13:51,4.249407231392484
Sole,00:11:36,09:00:19,136,136,00:13:52,4.301968317922733
Sole,00:11:36,09:00:19,137,137,00:13:53,4.301968317922733
Sole,00:11:36,09:00:19,138,138,00:13:54,4.301968317922733
Sole,00:11:36,09:00:19,139,139,00:13:55,4.301968317922733
Sole,00:11:36,09:00:19,140,140,00:13:56,4.301968317922733
Sole,00:11:36,09:00:19,141,141,00:13:57,4.3141132027305025
Sole,00:11:36,09:00:19,142,142,00:13:58,4.3141132027305025
Sole,00:11:36,09:00:19,143,143,00:13:59,4.3141132027305025
Sole,00:11:36,09:00:19,144,144,00:14:00,4.3141132027305025
Sole,00:11:36,09:00:19,145,145,00:14:01,4.3141132027305025
Sole,00:11:36,09:00:19,146,146,00:14:02,4.440502315711343
Sole,00:11:36,09:00:19,147,147,00:14:03,4.440502315711343
Sole,00:11:36,09:00:19,148,148,00:14:04,4.440502315711343
Sole,00:11:36,09:00:19,149,149,00:14:05,4.440502315711343
Sole,00:11:36,09:00:19,150,150,00:14:06,4.440502315711343
Sole,00:11:36,09:00:19,151,151,00:14:07,4.457970963170515
Sole,00:11:36,09:00:19,152,152,00:14:08,4.457970963170515
Sole,00:11:36,09:00:19,153,153,00:14:09,4.457970963170515
Sole,00:11:36,09:00:19,154,154,00:14:10,4.440502315711343
Sole,00:11:36,09:00:19,155,155,00:14:11,4.434640195733333
Sole,00:11:36,09:00:19,156,156,00:14:12,4.434640195733333
Sole,00:11:36,09:00:19,157,157,00:14:13,4.4181432583215825
Sole,00:11:36,09:00:19,158,158,00:14:14,4.412169368935605
Sole,00:11:36,09:00:19,159,159,00:14:15,4.4100345571546
Sole,00:11:36,09:00:19,160,160,00:14:16,4.402455970840808
Sole,00:11:36,09:00:19,161,161,00:14:17,4.402455970840808
Sole,00:11:36,09:00:19,162,162,00:14:18,4.401438875695833
Sole,00:11:36,09:00:19,163,163,00:14:19,4.399732665164614
Sole,00:11:36,09:00:19,164,164,00:14:20,4.39710192811173
Sole,00:11:36,09:00:19,165,165,00:14:21,4.387547719354242
Sole,00:11:36,09:00:19,166,166,00:14:22,4.388239970157546
Sole,00:11:36,09:00:19,167,167,00:14:23,4.387547719354242
Sole,00:11:36,09:00:19,168,168,00:14:24,4.38729809415598
Sole,00:11:36,09:00:19,169,169,00:14:25,4.386793587797199
Sole,00:11:36,09:00:19,170,170,00:14:26,4.385530569057073
Sole,00:11:36,09:00:19,171,171,00:14:27,4.385530569057073
Sole,00:11:36,09:00:19,172,172,00:14:28,4.385325266528764
Sole,00:11:36,09:00:19,173,173,00:14:29,4.382335161631028
Sole,00:11:36,09:00:19,174,174,00:14:30,4.382335161631028
Sole,00:11:36,09:00:19,175,175,00:14:31,4.382335161631028
Sole,00:11:36,09:00:19,176,176,00:14:32,4.382346580133789
Sole,00:11:36,09:00:19,177,177,00:14:33,4.382346580133789
Sole,00:11:36,09:00:19,178,178,00:14:34,4.382346580133789
Sole,00:11:36,09:00:19,179,179,00:14:35,4.382346580133789
Sole,00:11:36,09:00:19,180,180,00:14:36,4.382346580133789
Sole,00:11:36,09:00:19,181,181,00:14:37,4.382750126090195
Sole,00:11:36,09:00:19,182,182,00:14:38,4.382750126090195
Sole,00:11:36,09:00:19,183,183,00:14:39,4.382750126090195
Sole,00:11:36,09:00:19,184,184,00:14:40,4.382750126090195
Sole,00:11:36,09:00:19,185,185,00:14:41,4.382750126090195
Sole,00:11:36,09:00:19,186,186,00:14:42,4.383182084653044
Sole,00:11:36,09:00:19,187,187,00:14:43,4.383182084653044
Sole,00:11:36,09:00:19,188,188,00:14:44,4.383182084653044
Sole,00:11:36,09:00:19,189,189,00:14:45,4.383182084653044
Sole,00:11:36,09:00:19,190,190,00:14:46,4.383182084653044
Sole,00:11:36,09:00:19,191,191,00:14:47,4.383244140687506
Sole,00:11:36,09:00:19,192,192,00:14:48,4.383244140687506
Sole,00:11:36,09:00:19,193,193,00:14:49,4.383244140687506
Sole,00:11:36,09:00:19,194,194,00:14:50,4.383244140687506
Sole,00:11:36,09:00:19,195,195,00:14:51,4.383244140687506
Sole,00:11:36,09:00:19,196,196,00:14:52,4.385325266528764
Sole,00:11:36,09:00:19,197,197,00:14:53,4.385325266528764
Sole,00:11:36,09:00:19,198,198,00:14:54,4.385325266528764
Sole,00:11:36,09:00:19,199,199,00:14:55,4.385325266528764
Sole,00:11:36,09:00:19,200,200,00:14:56,4.385325266528764
Sole,00:11:36,09:00:19,201,201,00:14:57,4.385530569057073
Sole,00:11:36,09:00:19,202,202,00:14:58,4.385530569057073
Sole,00:11:36,09:00:19,203,203,00:14:59,4.385530569057073
Sole,00:11:36,09:00:19,204,204,00:15:00,4.385530569057073
Sole,00:11:36,09:00:19,205,205,00:15:01,4.385530569057073
Sole,00:11:36,09:00:19,206,206,00:15:02,4.385935758991428
Sole,00:11:36,09:00:19,207,207,00:15:03,4.385935758991428
Sole,00:11:36,09:00:19,208,208,00:15:04,4.385530569057073
Sole,00:11:36,09:00:19,209,209,00:15:05,4.385325266528764
Sole,00:11:36,09:00:19,210,210,00:15:06,4.383244140687506
Sole,00:11:36,09:00:19,211,211,00:15:07,4.383244140687506
Sole,00:11:36,09:00:19,212,212,00:15:08,4.383182084653044
Sole,00:11:36,09:00:19,213,213,00:15:09,4.382750126090195
Sole,00:11:36,09:00:19,214,214,00:15:10,4.382346580133789
Sole,00:11:36,09:00:19,215,215,00:15:11,4.382335161631028
Sole,00:11:36,09:00:19,216,216,00:15:12,4.382335161631028
Sole,00:11:36,09:00:19,217,217,00:15:13,4.3814031501466575
Sole,00:11:36,09:00:19,218,218,00:15:14,4.381216709656198
Sole,00:11:36,09:00:19,219,219,00:15:15,4.3805392742838425
Sole,00:11:36,09:00:19,220,220,00:15:16,4.3802306946984855
Sole,00:11:36,09:00:19,221,221,00:15:17,4.3802306946984855
Sole,00:11:36,09:00:19,222,222,00:15:18,4.379034629222128
Sole,00:11:36,09:00:19,223,223,00:15:19,4.3141132027305025
Sole,00:11:36,09:00:19,224,224,00:15:20,4.301968317922733
Sole,00:11:36,09:00:19,225,225,00:15:21,4.261914440034318
Sole,00:11:36,09:00:19,226,226,00:15:22,4.261914440034318
Sole,00:11:36,09:00:19,227,227,00:15:23,4.249407231392484
Sole,00:11:36,09:00:19,228,228,00:15:24,4.22427960290328
Sole,00:11:36,09:00:19,229,229,00:15:25,4.2125253864544066
Sole,00:11:36,09:00:19,230,230,00:15:26,4.193839501168989
Sole,00:11:36,09:00:19,231,231,00:15:27,4.193839501168989
Sole,00:11:36,09:00:19,232,232,00:15:28,4.165724682258907
Sole,00:11:36,09:00:19,233,233,00:15:29,4.151671064081421
Sole,00:11:36,09:00:19,234,234,00:15:30,4.137408482203073
Sole,00:11:36,09:00:19,235,235,00:15:31,4.075277452275213
Sole,00:11:36,09:00:19,236,236,00:15:32,4.075277452275213
Sole,00:11:36,09:00:19,237,237,00:15:33,4.055498878587044
Sole,00:11:36,09:00:19,238,238,00:15:34,4.018768800997821
Sole,00:11:36,09:00:19,239,239,00:15:35,3.9803491761527696
Sole,00:11:36,09:00:19,240,240,00:15:36,3.960138005930662
Sole,00:11:36,09:00:19,241,241,00:15:37,3.960138005930662
Sole,00:11:36,09:00:19,242,242,00:15:38,3.9386509029566694
Sole,00:11:36,09:00:19,243,243,00:15:39,3.9058421292360115
Sole,00:11:36,09:00:19,244,244,00:15:40,3.8774903135905094
Sole,00:11:36,09:00:19,245,245,00:15:41,3.825361440031654
Sole,00:11:36,09:00:19,246,246,00:15:42,3.825361440031654
Sole,00:11:36,09:00:19,247,247,00:15:43,3.8113183436080047
Sole,00:11:36,09:00:19,248,248,00:15:44,3.8035557661020833
Sole,00:11:36,09:00:19,249,249,00:15:45,3.6903225036112235
Sole,00:11:36,09:00:19,250,250,00:15:46,3.6687963382778928
Sole,00:11:36,09:00:19,251,251,00:15:47,3.6687963382778928
Sole,00:11:36,09:00:19,252,252,00:15:48,3.668332743425478
Sole,00:11:36,09:00:19,253,253,00:15:49,3.616800662411845
Sole,00:11:36,09:00:19,254,254,00:15:50,3.599668851376684
Sole,00:11:36,09:00:19,255,255,00:15:51,3.5918055541286216
Sole,00:11:36,09:00:19,256,256,00:15:52,3.5918055541286216
Sole,00:11:36,09:00:19,257,257,00:15:53,3.5915022189583725
Sole,00:11:36,09:00:19,258,258,00:15:54,3.58945900214058
Sole,00:11:36,09:00:19,259,259,00:15:55,3.588311147567047
Sole,00:11:36,09:00:19,260,260,00:15:56,3.586764249371139
Sole,00:11:36,09:00:19,261,261,00:15:57,3.586764249371139
Sole,00:11:36,09:00:19,262,262,00:15:58,3.580515639301491
Sole,00:11:36,09:00:19,263,263,00:15:59,3.5611808836238437
Sole,00:11:36,09:00:19,264,264,00:16:00,3.559233177447308
Sole,00:11:36,09:00:19,265,265,00:16:01,3.5565931053056423
Sole,00:11:36,09:00:19,266,266,00:16:02,3.5565931053056423
Sole,00:11:36,09:00:19,267,267,00:16:03,3.55573695936472
Sole,00:11:36,09:00:19,268,268,00:16:04,3.542075846484241
Sole,00:11:36,09:00:19,269,269,00:16:05,3.541419123910762
Sole,00:11:36,09:00:19,270,270,00:16:06,3.54048710837486
Sole,00:11:36,09:00:19,271,271,00:16:07,3.54048710837486
Sole,00:11:36,09:00:19,272,272,00:16:08,3.506007664590527
Sole,00:11:36,09:00:19,273,273,00:16:09,3.469874378376922
Sole,00:11:36,09:00:19,274,274,00:16:10,3.4340507464307866
Sole,00:11:36,09:00:19,275,275,00:16:11,3.3984961532901443
Sole,00:11:36,09:00:19,276,276,00:16:12,3.3984961532901443
Sole,00:11:36,09:00:19,277,277,00:16:13,3.3486804618814263
Sole,00:11:36,09:00:19,278,278,00:16:14,3.2993181052074925
Sole,00:11:36,09:00:19,279,279,00:16:15,3.279463487083407
Sole,00:11:36,09:00:19,280,280,00:16:16,3.24054342276233
Sole,00:11:36,09:00:19,281,281,00:16:17,3.24054342276233
Sole,00:11:36,09:00:19,282,282,00:16:18,3.1524274345420444
Sole,00:11:36,09:00:19,283,283,00:16:19,3.0881378045931736
Sole,00:11:36,09:00:19,284,284,00:16:20,3.0654080878944936
Sole,00:11:36,09:00:19,285,285,00:16:21,3.049671754479925
Sole,00:11:36,09:00:19,286,286,00:16:22,3.049671754479925
Sole,00:11:36,09:00:19,287,287,00:16:23,3.046360353242657
Sole,00:11:36,09:00:19,288,288,00:16:24,3.0435440376621696
Sole,00:11:36,09:00:19,289,289,00:16:25,3.041233718646418
Sole,00:11:36,09:00:19,290,290,00:16:26,3.03170099066477
Sole,00:11:36,09:00:19,291,291,00:16:27,3.03170099066477
Sole,00:11:36,09:00:19,292,292,00:16:28,3.001952044668684
Sole,00:11:36,09:00:19,293,293,00:16:29,2.957446170450779
Sole,00:11:36,09:00:19,294,294,00:16:30,2.9426447728340204
Sole,00:11:36,09:00:19,295,295,00:16:31,2.93896943234099
Sole,00:11:36,09:00:19,296,296,00:16:32,2.93896943234099
Sole,00:11:36,09:00:19,297,297,00:16:33,2.935046945004587
Sole,00:11:36,09:00:19,298,298,00:16:34,2.92523733155991
Sole,00:11:36,09:00:19,299,299,00:16:35,2.9163059856034725
Sole,00:11:36,09:00:19,300,300,00:16:36,2.9103494488918678
Sole,00:11:36,09:00:19,301,301,00:16:37,2.9103494488918678
Sole,00:11:36,09:00:19,302,302,00:16:38,2.90895570082461
Sole,00:11:36,09:00:19,303,303,00:16:39,2.905979599294306
Sole,00:11:36,09:00:19,304,304,00:16:40,2.903963769157768
Sole,00:11:36,09:00:19,305,305,00:16:41,2.8987334449742095
Sole,00:11:36,09:00:19,306,306,00:16:42,2.8987334449742095
Sole,00:11:36,09:00:19,307,307,00:16:43,2.895249511490076
Sole,00:11:36,09:00:19,308,308,00:16:44,2.89404747129496
Sole,00:11:36,09:00:19,309,309,00:16:45,2.892281809337838
Sole,00:11:36,09:00:19,310,310,00:16:46,2.889593056036323
Sole,00:11:36,09:00:19,311,311,00:16:47,2.889593056036323
Sole,00:11:36,09:00:19,312,312,00:16:48,2.8875587287042954
Sole,00:11:36,09:00:19,313,313,00:16:49,2.876377561848979
Sole,00:11:36,09:00:19,314,314,00:16:50,2.8637358119925396
Sole,00:11:36,09:00:19,315,315,00:16:51,2.834080435860409
Sole,00:11:36,09:00:19,316,316,00:16:52,2.834080435860409
Sole,00:11:36,09:00:19,317,317,00:16:53,2.824714184305959
Sole,00:11:36,09:00:19,318,318,00:16:54,2.8182039527055585
Sole,00:11:36,09:00:19,319,319,00:16:55,2.8013817966039922
Sole,00:11:36,09:00:19,320,320,00:16:56,2.7261129330069855
Sole,00:11:36,09:00:19,321,321,00:16:57,2.7261129330069855
Sole,00:11:36,09:00:19,322,322,00:16:58,2.5655399146079207
Sole,00:11:36,09:00:19,323,323,00:16:59,2.475480099662347
Sole,00:11:36,09:00:19,324,324,00:17:00,2.2996420767499206
Sole,00:11:36,09:00:19,325,325,00:17:01,2.2455878481223235
Sole,00:11:36,09:00:19,326,326,00:17:02,2.2455878481223235
Sole,00:11:36,09:00:19,327,327,00:17:03,2.203110615372192
Sole,00:11:36,09:00:19,328,328,00:17:04,2.156833280225916
Sole,00:11:36,09:00:19,329,329,00:17:05,2.1401609653128277
Sole,00:11:36,09:00:19,330,330,00:17:06,2.1119613918907927
Sole,00:11:36,09:00:19,331,331,00:17:07,2.1119613918907927
Sole,00:11:36,09:00:19,332,332,00:17:08,2.105328738574116
Sole,00:11:36,09:00:19,333,333,00:17:09,2.0958338080497114
Sole,00:11:36,09:00:19,334,334,00:17:10,2.0937523081916827
Sole,00:11:36,09:00:19,335,335,00:17:11,2.089874650463585
Sole,00:11:36,09:00:19,336,336,00:17:12,2.089874650463585
Sole,00:11:36,09:00:19,337,337,00:17:13,2.089576675184606
Sole,00:11:36,09:00:19,338,338,00:17:14,2.087925353942903
Sole,00:11:36,09:00:19,339,339,00:17:15,2.0876807485193387
Sole,00:11:36,09:00:19,340,340,00:17:16,2.0870408360225063
Sole,00:11:36,09:00:19,341,341,00:17:17,2.0870408360225063
Sole,00:11:36,09:00:19,342,342,00:17:18,2.0822565071420183
Sole,00:11:36,09:00:19,343,343,00:17:19,2.0809468519470204
Sole,00:11:36,09:00:19,344,344,00:17:20,2.0716655495476366
Sole,00:11:36,09:00:19,345,345,00:17:21,2.0666841957481883
Sole,00:11:36,09:00:19,346,346,00:17:22,2.0666841957481883
Sole,00:11:36,09:00:19,347,347,00:17:23,2.054773846537675
Sole,00:11:36,09:00:19,348,348,00:17:24,2.048940876135199
Sole,00:11:36,09:00:19,349,349,00:17:25,2.036541093634039
Sole,00:11:36,09:00:19,350,350,00:17:26,2.035459247175987
Sole,00:11:36,09:00:19,351,351,00:17:27,2.035459247175987
Sole,00:11:36,09:00:19,352,352,00:17:28,2.035459247175987
Sole,00:11:36,09:00:19,353,353,00:17:29,2.035459247175987
Sole,00:11:36,09:00:19,354,354,00:17:30,2.035459247175987
Sole,00:11:36,09:00:19,355,355,00:17:31,2.035459247175987
Sole,00:11:36,09:00:19,356,356,00:17:32,2.0363777990899137
Sole,00:11:36,09:00:19,357,357,00:17:33,2.0363777990899137
Sole,00:11:36,09:00:19,358,358,00:17:34,2.035459247175987
Sole,00:11:36,09:00:19,359,359,00:17:35,2.035459247175987
Sole,00:11:36,09:00:19,360,360,00:17:36,2.035459247175987
Sole,00:11:36,09:00:19,361,361,00:17:37,2.035459247175987
Sole,00:11:36,09:00:19,362,362,00:17:38,2.035459247175987
Sole,00:11:36,09:00:19,363,363,00:17:39,2.035459247175987
Sole,00:11:36,09:00:19,364,364,00:17:40,2.035459247175987
Sole,00:11:36,09:00:19,365,365,00:17:41,2.035305636569429
Sole,00:11:36,09:00:19,366,366,00:17:42,2.035305636569429
Sole,00:11:36,09:00:19,367,367,00:17:43,2.0352657967603935
Sole,00:11:36,09:00:19,368,368,00:17:44,2.0351462180376174
Sole,00:11:36,09:00:19,369,369,00:17:45,2.0350853453173987
Sole,00:11:36,09:00:19,370,370,00:17:46,2.035085199360682
Sole,00:11:36,09:00:19,371,371,00:17:47,2.035085199360682
Sole,00:11:36,09:00:19,372,372,00:17:48,2.0350418812729423
Sole,00:11:36,09:00:19,373,373,00:17:49,2.0350156034245606
Sole,00:11:36,09:00:19,374,374,00:17:50,2.0350156034245606
Sole,00:11:36,09:00:19,375,375,00:17:51,2.0350156034245606
Sole,00:11:36,09:00:19,376,376,00:17:52,2.0350418812729423
Sole,00:11:36,09:00:19,377,377,00:17:53,2.0350418812729423
Sole,00:11:36,09:00:19,378,378,00:17:54,2.0350418812729423
Sole,00:11:36,09:00:19,379,379,00:17:55,2.0350418812729423
Sole,00:11:36,09:00:19,380,380,00:17:56,2.0350418812729423
Sole,00:11:36,09:00:19,381,381,00:17:57,2.035085199360682
Sole,00:11:36,09:00:19,382,382,00:17:58,2.035085199360682
Sole,00:11:36,09:00:19,383,383,00:17:59,2.035085199360682
Sole,00:11:36,09:00:19,384,384,00:18:00,2.0350418812729423
Sole,00:11:36,09:00:19,385,385,00:18:01,2.0350156034245606
Sole,00:11:36,09:00:19,386,386,00:18:02,2.0350156034245606
Sole,00:11:36,09:00:19,387,387,00:18:03,2.0348121210687413
Sole,00:11:36,09:00:19,388,388,00:18:04,2.034453130548771
Sole,00:11:36,09:00:19,389,389,00:18:05,2.0342090748410024
Sole,00:11:36,09:00:19,390,390,00:18:06,2.0332193362977002
Sole,00:11:36,09:00:19,391,391,00:18:07,2.0332193362977002
Sole,00:11:36,09:00:19,392,392,00:18:08,2.0326642641650134
Sole,00:11:36,09:00:19,393,393,00:18:09,2.032637173710961
Sole,00:11:36,09:00:19,394,394,00:18:10,2.0322466631404477
Sole,00:11:36,09:00:19,395,395,00:18:11,2.0321633704570594
Sole,00:11:36,09:00:19,396,396,00:18:12,2.0321633704570594
Sole,00:11:36,09:00:19,397,397,00:18:13,2.0321519487758737
Sole,00:11:36,09:00:19,398,398,00:18:14,2.031168877413102
Sole,00:11:36,09:00:19,399,399,00:18:15,2.0306001997478815
Sole,00:11:36,09:00:19,400,400,00:18:16,2.0305696527565957
Sole,00:11:36,09:00:19,401,401,00:18:17,2.0305696527565957
Sole,00:11:36,09:00:19,402,402,00:18:18,2.0300526792861273
Sole,00:11:36,09:00:19,403,403,00:18:19,2.0272598892542626
Sole,00:11:36,09:00:19,404,404,00:18:20,2.024894988137667
Sole,00:11:36,09:00:19,405,405,00:18:21,2.022546751697287
