"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",0.815618623254837,0.148794002667114,5.48152888312012,4.21665865132253e-08,0.523987736911737,1.10724950959794
"fixed","cond","condition1",-0.277684164770157,0.177816650871375,-1.56163195858987,0.118374716230584,-0.626198396329585,0.0708300667892707
"fixed","cond","condition2",-0.221480630393189,0.188313497405801,-1.17612722106645,0.239544041718717,-0.590568303111335,0.147607042324958
"fixed","cond","condition3",-0.073741893391991,0.180478155773538,-0.408591793704504,0.682839253963972,-0.427472578704336,0.279988791920354
"fixed","cond","condition4",-0.137909947918015,0.197006732299751,-0.70002657426032,0.483910708765882,-0.52403604793745,0.248216152101421
"fixed","cond","condition5",-0.407428345400778,0.187288736969913,-2.17540227988311,0.0295999838122251,-0.774507524571803,-0.040349166229753
"fixed","cond","condition6",0.0454443843660491,0.198978775835436,0.228388099058533,0.819344540568497,-0.344546849959274,0.435435618691372
"fixed","cond","condition7",-0.154920732438151,0.189537032158313,-0.817363924474409,0.413720485500053,-0.526406489205055,0.216565024328753
