"estimate","std.error","z.value","p.value","term"
-0.528982939359201,1.33716144188291,-0.395601400691244,0.692399103628577,"0|1"
5.05976500757436,1.99313436571191,2.53859704323903,0.0111297931312012,"1|2"
5.82254270499522,2.13198314634604,2.7310453719929,0.00631337792677578,"2|3"
8.9722899068294,3.27002692416921,2.74379695179694,0.00607330907107625,"3|4"
0.808654802190589,0.985217198081123,0.820788353842768,0.411766833433268,"conditioncondition_5"
