"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",0.76331030305018,0.220492095861642,3.46184882531642,0.000536478404976899,0.33115373628561,1.19546686981475
"fixed","cond","conditioncondition_5",0.383721763178524,0.272165459183125,1.40988413566594,0.158573897775362,-0.149712734656207,0.917156261013255
