"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",0.973985890678197,0.196006917036577,4.96914040281772,6.72503631340508e-07,0.589819392565775,1.35815238879062
"fixed","cond","condition1",0.0999547099482059,0.223701598648733,0.446821616617767,0.655003862246518,-0.338492366687345,0.538401786583757
"fixed","cond","condition2",0.0611663288876285,0.234865531885728,0.260431270593544,0.79453112446607,-0.399161654818241,0.521494312593498
"fixed","cond","condition3",-0.266858461418986,0.227300790256234,-1.17403226411206,0.240382102644459,-0.712359823978698,0.178642901140725
"fixed","cond","condition4",-0.0137623947043714,0.247250918947627,-0.0556616523932376,0.955611349073598,-0.498365290986152,0.47084050157741
"fixed","cond","condition5",-0.0370250017233975,0.236436625301778,-0.156595881353577,0.875563348701303,-0.500432271941075,0.42638226849428
"fixed","cond","condition6",0.206708172510621,0.249995800043981,0.826846580919582,0.40832402431642,-0.283274591861858,0.6966909368831
"fixed","cond","condition7",0.166657063876277,0.237537391220508,0.701603495011731,0.482926471421907,-0.298907667897519,0.632221795650072
