"estimate","std.error","z.value","p.value","term"
-0.339137183707775,0.742987042442972,-0.456451006995597,0.648065693903732,"0|1"
3.61573678593449,1.2837510800866,2.81654040414952,0.00485439365926827,"1|2"
4.13126801549531,1.40343402383868,2.94368523587269,0.00324329671405923,"2|3"
-0.763723205831855,0.870039387909785,-0.877803024144289,0.380050623043175,"conditioncondition_5"
