"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",1.03804606418017,0.223171714846615,4.65133345815625,3.29795553143424e-06,0.600637540712758,1.47545458764757
"fixed","cond","condition1",0.188230611864351,0.271325283897848,0.693745194551121,0.487842017922314,-0.343557172670537,0.720018396399239
"fixed","cond","condition2",0.250013518156699,0.285620696732468,0.875334039223632,0.38139217818686,-0.309792760678175,0.809819796991573
"fixed","cond","condition3",-0.235377334176782,0.274560922148836,-0.85728636229298,0.391286643620566,-0.773506853150606,0.302752184797043
"fixed","cond","condition4",-0.0344996558980227,0.29835720672247,-0.115632051516403,0.907944159847878,-0.619269035602036,0.550269723805991
"fixed","cond","condition5",0.278647938843202,0.285321004002554,0.976612078796372,0.328761236960159,-0.280570953034612,0.837866830721015
"fixed","cond","condition6",0.233013965283178,0.303120402315071,0.768717524467313,0.44206101925625,-0.361091106233654,0.827119036800009
"fixed","cond","condition7",0.0958671758063026,0.289258318110918,0.331424093289312,0.740324168470905,-0.471068709919727,0.662803061532332
