"effect","component","term","estimate","std.error","statistic","p.value","conf.low","conf.high"
"fixed","cond","(Intercept)",0.767053642412573,0.227289522204814,3.37478663764082,0.000738729403220746,0.321574364827821,1.21253291999733
"fixed","cond","conditioncondition_5",0.280460174946318,0.249223236049324,1.1253371852166,0.260446178027713,-0.208008391820882,0.768928741713518
